timestamp_epoch,wrist_force_N
1770765852.229775,0.33166247903553997
1770765852.260298,0.6082762530298219
1770765852.2905266,0.1
1770765852.3208258,0.4123105625617661
1770765852.3512723,0.24494897427831783
1770765852.3814714,0.5099019513592785
1770765852.4118207,0.5
1770765852.4420412,0.37416573867739417
1770765852.4723966,0.5099019513592785
1770765852.502707,0.6782329983125268
1770765852.5330138,0.848528137423857
1770765852.5632217,0.42426406871192857
1770765852.5934517,0.6403124237432849
1770765852.6238,0.9486832980505138
1770765852.6541252,0.7549834435270749
1770765852.6843367,0.8660254037844386
1770765852.7145486,0.24494897427831783
1770765852.7448587,0.574456264653803
1770765852.7751129,0.7810249675906654
1770765852.8052976,0.447213595499958
1770765852.8354862,0.6782329983125268
1770765852.8657095,0.58309518948453
1770765852.8960092,0.5099019513592785
1770765852.9263322,0.36055512754639896
1770765852.9565547,1.1357816691600549
1770765852.9867656,0.7348469228349533
1770765853.016997,0.8774964387392122
1770765853.0473087,0.6708203932499369
1770765853.0776055,0.7681145747868608
1770765853.1078033,0.7483314773547883
1770765853.138033,0.9110433579144299
1770765853.1681828,0.7874007874011811
1770765853.1984673,0.17320508075688776
1770765853.2287662,0.43588989435406733
1770765853.2589898,0.6480740698407861
1770765853.2893355,4.272001872658765
1770765853.319552,6.592419889539804
1770765853.349806,7.516648189186454
1770765853.3800564,8.051707893360266
1770765853.4103456,7.725930364687478
1770765853.4405448,5.732364259186605
1770765853.4707813,2.8301943396169813
1770765853.5010421,0.7211102550927979
1770765853.5312846,1.392838827718412
1770765853.5614746,0.37416573867739417
1770765853.591816,1.4798648586948742
1770765853.622237,0.9110433579144299
1770765853.6525948,0.2
1770765853.6827917,0.33166247903554
1770765853.7130623,0.6403124237432849
1770765853.743402,0.5744562646538028
1770765853.7736282,0.447213595499958
1770765853.8038652,0.33166247903553997
1770765853.8341775,0.58309518948453
1770765853.8643906,1.4071247279470287
1770765853.894807,0.17320508075688776
1770765853.9250636,0.6782329983125268
1770765853.9552658,0.9055385138137417
1770765853.9854865,0.9
1770765854.0157351,0.6324555320336759
1770765854.0461094,0.806225774829855
1770765854.0763009,1.4071247279470287
1770765854.1065297,0.31622776601683794
1770765854.136723,0.28284271247461906
1770765854.1670496,0.7071067811865475
1770765854.197311,1.6155494421403513
1770765854.2275238,0.42426406871192857
1770765854.2577715,0.33166247903553997
1770765854.2880995,1.307669683062202
1770765854.3183131,0.24494897427831783
1770765854.3485866,0.9219544457292888
1770765854.3788254,0.4123105625617661
1770765854.4091341,0.36055512754639896
1770765854.4394271,1.3038404810405297
1770765854.4697883,0.37416573867739417
1770765854.5000696,0.6082762530298219
1770765854.5303726,0.14142135623730953
1770765854.560592,1.307669683062202
1770765854.590981,0.7071067811865475
1770765854.6212199,0.31622776601683794
1770765854.6514406,0.5099019513592785
1770765854.681664,0.17320508075688776
1770765854.7119844,0.806225774829855
1770765854.742303,0.4123105625617661
1770765854.7725263,0.5
1770765854.8027592,0.6403124237432849
1770765854.8329499,0.14142135623730953
1770765854.8632894,1.1090536506409419
1770765854.8935683,1.0
1770765854.9238198,0.24494897427831783
1770765854.9540434,0.6082762530298219
1770765854.9843087,0.31622776601683794
1770765855.0146105,0.24494897427831783
1770765855.044824,0.6082762530298219
1770765855.0750659,0.8246211251235323
1770765855.1054344,0.7071067811865475
1770765855.135764,0.45825756949558405
1770765855.1660788,0.33166247903553997
1770765855.1963007,0.33166247903553997
1770765855.2264943,0.17320508075688776
1770765855.2568212,0.14142135623730953
1770765855.287101,0.31622776601683794
1770765855.3173215,0.31622776601683794
1770765855.3475432,0.8124038404635961
1770765855.377878,0.6164414002968976
1770765855.4081836,0.714142842854285
1770765855.43842,0.14142135623730953
1770765855.4686844,0.5099019513592785
1770765855.4989731,0.31622776601683794
1770765855.5292645,0.806225774829855
1770765855.5594547,0.5196152422706632
1770765855.589663,0.1
1770765855.6198895,0.9055385138137417
